reaction,bnumber,gene_name,Chemostat_vilu_011,Chemostat_heinmann_012,galactose_heinmann,Chemostat_heinmann_02,Chemostat_vilu_021,acetate_heinmann,Chemostat_vilu_031,Chemostat_heinmann_035,glucosamine_heinmann,pyruvate_heinmann,succinate_heinmann,Chemostat_vilu_04,fumarate_heinmann,glycerol_heinmann,Chemostat_vilu_049,pH6_heinmann,Chemostat_heinmann_05,anaerobic_heinmann,glucose_heinmann,NaCl_50mM_heinmann,42Cdeg_henimann
NTP5,b4161,rsgA,,,,,,,,,,,,,,,,,,,,,
NTPP10,b2954,rdgB,,,,,,,,,,,,,,,,,,,,,
NTPP11,b2954,rdgB,,,,,,,,,,,,,,,,,,,,,
NTPP6,b2781,mazG,,,,,,,,,,,,,,,,,,,,,
NTPP8,b2781,mazG,,,,,,,,,,,,,,,,,,,,,
NTPP9,b2954,rdgB,,,,,,,,,,,,,,,,,,,,,
NTPTP1,b0160,dgt,,,,,,,,,,,,,,,,,,,,,
NTPTP2,b0160,dgt,,,,,,,,,,,,,,,,,,,,,
O16A4Lpp,b3622,rfaL,,,,,,,,,,,,,,,,,,,,,
O16AT,b2033,wbbJ,,,,,,,,,,,,,,,,,,,,,
O16AUNDtpp,b2037,rfbX,,,,,,,,,,,,,,,,,,,,,
O16GALFT,b2034,wbbI,,,,,,,,,,,,,,,,,,,,,
O16GLCT1,b2032,wbbK,,,,,,,,,,,,,,,,,,,,,
O2tpp,s0001,,442239193875883000,470466907799264000,611603297474176000,696288619186263000,724516333109640000,950334325772122000,1006793472343400000,1119704328036900000,1231074087663600000,1394001563022290000,1366721860598900000,1260842897653780000,1486812554703570000,1501168331250410000,1514892322964170000,1543120036887540000,1543120036887540000,1684251553751020000,1825397176121300000,1966535745738170000,1966535745738170000
OAADC,b1850,eda,,,,,,,,,,,,,,,,,,,,,
OCDCAtexi,b2344,fadL,,,,,,,,,,,,,,,,,,,,,
OCDCEAtexi,b2344,fadL,,,,,,,,,,,,,,,,,,,,,
OCTDPS,b3187,ispB,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
OCTNLL,b4386,lplA,,,,,,,,,,,,,,,,,,,,,
OGMEACPD,b0180,fabZ,36801974550,40147608600,56875778850,66912681000,70258315050,97023387450,103714655550,117097191750,130479727950,133825362000,133825362000,133825362000,157244800350,157244800350,163936068450,167281702500,167281702500,184009872750,200738043000,217466213250,217466213250
OGMEACPR,b1093,fabG,36801974550,40147608600,56875778850,66912681000,70258315050,97023387450,103714655550,117097191750,130479727950,133825362000,133825362000,133825362000,157244800350,157244800350,163936068450,167281702500,167281702500,184009872750,200738043000,217466213250,217466213250
OGMEACPS,b1091,fabH,36801974550,40147608600,56875778850,66912681000,70258315050,97023387450,103714655550,117097191750,130479727950,133825362000,133825362000,133825362000,157244800350,157244800350,163936068450,167281702500,167281702500,184009872750,200738043000,217466213250,217466213250
OHPBAT,b0907,serC,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
OHPHM,b2232,ubiG,,,,,,,,,,,,,,,,,,,,,
OMBZLM,b3833,ubiE,,,,,,,,,,,,,,,,,,,,,
OMCDC,s0001,,8290215197993030,9043871125083300,12812150760534700,15073118541805500,15826774468895800,21856021885618000,23363333739798500,26377957448159600,29392581156520700,30146237083611000,30146237083611000,30146237083611000,35421828573242900,35421828573242900,36929140427423500,37682796354513700,37682796354513700,41451075989965100,45219355625416500,48987635260867900,48987635260867900
OMMBLHX,b0662,ubiF,,,,,,,,,,,,,,,,,,,,,
OMPDC,b1281,pyrF,6086954585633630,6640314093418500,9407111632342880,11067190155697500,11620549663482400,16047425725761400,17154144741331100,19367582772470600,21581020803610100,22134380311395000,22134380311395000,22134380311395000,26007896865889100,26007896865889100,27114615881458900,27667975389243700,27667975389243700,30434772928168100,33201570467092500,35968368006016900,35968368006016900
OMPHHX,b2907,ubiH,,,,,,,,,,,,,,,,,,,,,
OP4ENH,b0350,mhpD,,,,,,,,,,,,,,,,,,,,,
OPHHX,b3835,ubiB,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
OPMEACPD,b0180,fabZ,36801974550,40147608600,56875778850,66912681000,70258315050,97023387450,103714655550,117097191750,130479727950,133825362000,133825362000,133825362000,157244800350,157244800350,163936068450,167281702500,167281702500,184009872750,200738043000,217466213250,217466213250
OPMEACPR,b1093,fabG,36801974550,40147608600,56875778850,66912681000,70258315050,97023387450,103714655550,117097191750,130479727950,133825362000,133825362000,133825362000,157244800350,157244800350,163936068450,167281702500,167281702500,184009872750,200738043000,217466213250,217466213250
OPMEACPS,b2323,fabB,36801974550,40147608600,56875778850,66912681000,70258315050,97023387450,103714655550,117097191750,130479727950,133825362000,133825362000,133825362000,157244800350,157244800350,163936068450,167281702500,167281702500,184009872750,200738043000,217466213250,217466213250
OROTt2_2pp,b3528,dctA,,,,,,,,,,,,,,,,,,,,,
ORPT,b3642,pyrE,,,,,,,,,,,,,,,,,,,,,
OXCDC,b2373,oxc,,,,,,,,,,,,,,,,,,,,,
OXCOAHDH,b1387,paaZ,,,,,,,,,,,,,,,,,,,,,
P5CD,b1014,putA,,,,,,,,,,,,,,,,,,,,,
P5CR,b0386,proC,4067630242075130,4437414809536500,6286337646843380,7395691349227500,7765475916688870,10723752456379900,11463321591302600,12942459861148100,14421598130993600,14791382698455000,14791382698455000,14791382698455000,17379874670684600,17379874670684600,18119443805607400,18489228373068700,18489228373068700,20338151210375600,22187074047682500,24035996884989400,24035996884989400
PA120abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PA140abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PA141abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PA160abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PA161abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PA180abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PA181abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PACCOAL,b1398,paaK,,,,,,,,,,,,,,,,,,,,,
PANTS,b0133,panC,10598968670402.1,11562511276805.6,16380224308795.6,19270852127978.4,20234394734391.3,27942735585601.2,29869820798352.6,33723991224041.2,37578161649581.1,38541704255994,38541704256031.1,38541704255994,45286502500809.6,45286502500809.6,47213587713635.3,48177130320085.3,48177130320085.3,52994843351889.6,57812556383879.5,62630269416018.1,62630269416018.1
PAPA120,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA120pp,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA140,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA140pp,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA141,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA141pp,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA160,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA160pp,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA161,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA161pp,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA180,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA180pp,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA181,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPA181pp,b1278,pgpB,,,,,,,,,,,,,,,,,,,,,
PAPPT3,b0087,mraY,511326634397700,557810873888400,790232071341900,929684789814000,976169029304700,1348042945230300,1441011424211700,1626948382174500,1812885340137300,1859369579628000,1859369579628000,1859369579628000,2184759256062900,2184759256062900,2277727735044300,2324211974535000,2324211974535000,2556633171988500,2789054369442000,3021475566895500,3021475566895500
PDE1,b1489,dosP,,,,,,,,,,,,,,,,,,,,,
PDE4,b1489,dosP,,,,,,,,,,,,,,,,,,,,,
PDX5POi,b1638,pdxH,4103420162325,4476458358900,6341649341775,0,7833802128075,10818107700675,0,0,14548489666425,14921527863000,0,0,0,17532795239025,18278871632175,0,0,0,22382291794500,0,0
PDXPP,b0766,ybhA,,,,,,,,,,,,,,,,,,,,,
PE120abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PE140abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PE141abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PE160abcpp,b0914,msbA,845451761337150,922311012367800,1306607267521050,1537185020613000,1614044271643650,2228918279888850,2382636781950150,2690073786072750,2997510790195350,3074370041226000,3074370041226000,3074370041226000,3612384798440550,3612384798440550,3766103300501850,3842962551532500,3842962551532500,4227258806685750,4611555061839000,4995851316992250,4995851316992250
PE161abcpp,b0914,msbA,387524792011500,422754318558000,598901951290500,704590530930000,739820057476500,1021656269848500,1092115322941500,1233033429127500,1373951535313500,1409181061860000,1409181061860000,1409181061860000,1655787747685500,1655787747685500,1726246800778500,1761476327325000,1761476327325000,1937623960057500,2113771592790000,2289919225522500,2289919225522500
PE180abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PE181abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PEAMNOpp,b1386,tynA,,,,,,,,,,,,,,,,,,,,,
PERD,b2320,pdxB,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
PETNT161pp,b3546,eptB,,,,,,,,,,,,,,,,,,,,,
PETNT181pp,b3546,eptB,,,,,,,,,,,,,,,,,,,,,
PFK_2,b3916,pfkA,,,,,,,,,,,,,,,,,,,,,
PFK_3,b3916,pfkA,15038865295670000,17204424811753500,28032367721636000,34528900940422900,36694460456506500,54019184500143900,58350055617342900,67012293681677500,75777271483799500,81019382513802500,55903375471219700,77840091262095700,60821225362111900,0,97330126906848200,99495686422932200,99495686422932200,110323954186910000,121151281583768000,131979079164187000,131979079164187000
PG120abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PG140abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PG141abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PG160abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PG161abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PG180abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PG181abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PGAMT,b3176,glmM,,,,,,,,,,,,,,,,,,,,,
PGCD,b2913,serA,31638639119647400,34514879039617500,48861199568075400,57524798399358700,60401038319326800,83351458086716200,89163437519005800,100668397198879000,112173356878753000,114967528395470000,114967528395474000,115049596798718000,135086845864680000,135183276238495000,140935756078433000,143811995998398000,143811995998398000,158080351543774000,172574395198078000,186955594797918000,186955594797918000
PGI,b4025,pgi,153702180585976000,163283961403169000,211192066177070000,239938207940695000,249519988757887000,326172871763089000,345337796929797000,383664920198561000,0,171816161917381000,324339570635609000,431573824284517000,407857819987982000,0,517809851639238000,527391632456427000,527391632456427000,575297950532802000,623209440628339000,671118344714293000,671118344714293000
PGK,b2926,pgk,,,,,,,,,,,,,,,,,,,,,
PGL,b0767,pgl,56010477180466400,63497508573577800,100933101527522000,123393759718462000,130880791111572000,190777786001361000,205751105042678000,235699230615121000,265955575400927000,282672261335793000,207324240208047000,273134387580673000,229010259794740000,102662928721311000,340517670118671000,348004701511780000,348004701511780000,385441269028012000,422875015442885000,460310172408439000,460310172408439000
PGLYCP,b3385,gph,,,,,,,,,,,,,,,,,,,,,
PGP120abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PGP140abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PGP141abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PGP160abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PGP161abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PGP180abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PGP181abcpp,b0914,msbA,,,,,,,,,,,,,,,,,,,,,
PGSA120,b1912,pgsA,,,,,,,,,,,,,,,,,,,,,
PGSA140,b1912,pgsA,,,,,,,,,,,,,,,,,,,,,
PGSA141,b1912,pgsA,,,,,,,,,,,,,,,,,,,,,
PGSA160,b1912,pgsA,,,,,,,,,,,,,,,,,,,,,
PGSA161,b1912,pgsA,,,,,,,,,,,,,,,,,,,,,
PGSA180,b1912,pgsA,,,,,,,,,,,,,,,,,,,,,
PGSA181,b1912,pgsA,,,,,,,,,,,,,,,,,,,,,
PHYTSpp,b0980,appA,,,,,,,,,,,,,,,,,,,,,
PLIPA1A120pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1A140pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1A141pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1A160pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1A161pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1A180pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1A181pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1E120pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1E140pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1E141pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1E160pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1E161pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1E180pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1E181pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1G120pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1G140pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1G141pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1G160pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1G161pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1G180pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA1G181pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2A120pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2A140pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2A141pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2A160pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2A161pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2A180pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2A181pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2E120pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2E140pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2E141pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2E160pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2E161pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2E180pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2E181pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2G120pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2G140pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2G141pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2G160pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2G161pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2G180pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PLIPA2G181pp,b3821,pldA,,,,,,,,,,,,,,,,,,,,,
PMANM,b2048,manB,,,,,,,,,,,,,,,,,,,,,
PMEACPE,b3412,bioH,36801974550,40147608600,56875778850,66912681000,70258315050,97023387450,103714655550,117097191750,130479727950,133825362000,133825362000,133825362000,157244800350,157244800350,163936068450,167281702500,167281702500,184009872750,200738043000,217466213250,217466213250
PMPK,b2103,thiD,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
PNTK,b3974,coaA,10598968670402.1,11562511276805.6,16380224308795.6,19270852127978.4,20234394734391.3,27942735585601.2,29869820798352.6,33723991224041.2,37578161649581.1,38541704255994,38541704256031.1,38541704255994,45286502500809.6,45286502500809.6,47213587713635.3,48177130320085.3,48177130320085.3,52994843351889.6,57812556383879.5,62630269416018.1,62630269416018.1
PNTOt4pp,b3258,panF,,,,,,,,,,,,,,,,,,,,,
POAACR,b1010,rutC,,,,,,,,,,,,,,,,,,,,,
POX,b0871,poxB,,,,,,,,,,,,,,,,,,,,,
PPAKr,b3115,tdcD,,,,,,,,,,,,,,,,,,,,,
PPAt4pp,b1015,putP,,,,,,,,,,,,,,,,,,,,,
PPBNGS,b0369,hemB,32827361298600,35811666871200,50733194734200,59686111452000,62670417024600,86544861605400,92513472750600,104450695041000,116387917331400,119372222904000,119372222904000,119372222904000,140262361912200,140262361912200,146230973057400,149215278630000,149215278630000,164136806493000,179058334356000,193979862219000,193979862219000
PPC,b3956,ppc,54455108900169500,59405573345639400,84157895572989200,99009288909399000,103959753354869000,143563468918629000,153464397809568000,173266255591448000,193068113373328000,28770739968053500,0,198018577818798000,0,232671828937088000,242572757828027000,247523222273498000,247523222273498000,272275544500847000,297027866728197000,321780188955547000,321780188955547000
PPCDC,b3639,coaBC,10598968670402.1,11562511276805.6,16380224308795.6,19270852127978.4,20234394734391.3,27942735585601.2,29869820798352.6,33723991224041.2,37578161649581.1,38541704255994,38541704256031.1,38541704255994,45286502500809.6,45286502500809.6,47213587713635.3,48177130320085.3,48177130320085.3,52994843351889.6,57812556383879.5,62630269416018.1,62630269416018.1
PPCK,b3403,pckA,,,,,,,,,,,,,,,,,,,,,
PPCSCT,b2920,scpC,,,,,,,,,,,,,,,,,,,,,
PPGPPDP,b3650,spoT,,,,,,,,,,,,,,,,,,,,,
PPK2r,b2501,ppk,,,,,,,,,,,,,,,,,,,,,
PPKr,b2501,ppk,,,,,,,,,,,,,,,,,,,,,
PPM2,b4383,deoB,,,,,,,,,,,,,,,,,,,,,
PPNCL2,b3639,coaBC,10598968670402.1,11562511276805.6,16380224308795.6,19270852127978.4,20234394734391.3,27942735585601.2,29869820798352.6,33723991224041.2,37578161649581.1,38541704255994,38541704256031.1,38541704255994,45286502500809.6,45286502500809.6,47213587713635.3,48177130320085.3,48177130320085.3,52994843351889.6,57812556383879.5,62630269416018.1,62630269416018.1
PPND,b2600,tyrA,2541525961435720,2772573776111700,3927812849491570,4620956293519500,4852004108195470,6700386625603270,7162482254955220,8086673513659130,9010864772363030,9241912587039000,9241912587039000,9241912587039000,10859247289770800,10859247289770800,11321342919122800,11552390733798700,11552390733798700,12707629807178600,13862868880558500,15018107953938400,15018107953938400
PPNDH,b2599,pheA,3409058907502870,3718973353639500,5268545584322630,6198288922732500,6508203368869130,8987518937962130,9607347830235370,10847005614781900,12086663399328400,12396577845465000,12396577845465000,12396577845465000,14565978968421400,14565978968421400,15185807860694600,15495722306831200,15495722306831200,17045294537514400,18594866768197500,20144438998880600,20144438998880600
PPPGO,b3850,hemG,,,,,,,,,,,,,,,,,,,,,
PPPGO3,b3850,hemG,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
PPPNt2rpp,b2536,hcaT,,,,,,,,,,,,,,,,,,,,,
PPS,b1702,ppsA,,,,,,,,,,,,,,,,,,,,,
PPTHpp,b0383,phoA,,,,,,,,,,,,,,,,,,,,,
PRAGSr,b4005,purD,8248021734171250,8997841891824610,12746942680082900,14996403153038500,15746223310690500,21744784571905600,23244424887209500,26243705517818000,29242986148427500,29992806306076100,29992806306078900,29992806306077400,35241547409641700,35241547409642000,36741187724947200,37491007882596800,37491007882596800,41240108670856700,44989209459116800,48738310247376200,48738310247376200
PRAIS,b2499,purM,8248021734171250,8997841891824610,12746942680082900,14996403153038500,15746223310690500,21744784571905600,23244424887209500,26243705517818000,29242986148427500,29992806306076100,29992806306078900,29992806306077400,35241547409641700,35241547409642000,36741187724947200,37491007882596800,37491007882596800,41240108670856700,44989209459116800,48738310247376200,48738310247376200
PRAIi,b1262,trpC,1045967319672830,1141055257824900,1616494948585280,1901758763041500,1996846701193570,2757550206410170,2947726082714320,3328077835322620,3708429587930920,3803517526083000,3803517526083000,3803517526083000,4469133093147520,4469133093147520,4659308969451670,4754396907603750,4754396907603750,5229836598364130,5705276289124500,6180715979884870,6180715979884870
PRAMPC,b2026,hisI,1743272732458950,1901752071773400,2694148768345650,3169586786289000,3328066125603450,4595900840119050,4912859518747950,5546776876005750,6180694233263550,6339173572578000,6339173572578000,6339173572578000,7448528947779150,7448528947779150,7765487626408050,7923966965722500,7923966965722500,8716363662294750,9508760358867000,10301157055439300,10301157055439300
PRASCSi,b2476,purC,8243918314008920,8993365433465710,12740601030741100,14988942389107000,15738389508562500,21733966464205000,23232860703115700,26230649180937900,29228437658761000,29977884778213100,29977884778215900,29977884778214400,35224014614402700,35224014614403000,36722908853315100,37472355972768000,37472355972768000,41219591570045100,44966827167322300,48714062764598800,48714062764598800
PRATPP,b2026,hisI,1743272732458950,1901752071773400,2694148768345650,3169586786289000,3328066125603450,4595900840119050,4912859518747950,5546776876005750,6180694233263550,6339173572578000,6339173572578000,6339173572578000,7448528947779150,7448528947779150,7765487626408050,7923966965722500,7923966965722500,8716363662294750,9508760358867000,10301157055439300,10301157055439300
PRFGS,b2557,purL,8248021734171250,8997841891824610,12746942680082900,14996403153038500,15746223310690500,21744784571905600,23244424887209500,26243705517818000,29242986148427500,29992806306076100,29992806306078900,29992806306077400,35241547409641700,35241547409642000,36741187724947200,37491007882596800,37491007882596800,41240108670856700,44989209459116800,48738310247376200,48738310247376200
PRMICI,b2024,hisA,1743272732458950,1901752071773400,2694148768345650,3169586786289000,3328066125603450,4595900840119050,4912859518747950,5546776876005750,6180694233263550,6339173572578000,6339173572578000,6339173572578000,7448528947779150,7448528947779150,7765487626408050,7923966965722500,7923966965722500,8716363662294750,9508760358867000,10301157055439300,10301157055439300
PROD2,b1014,putA,,,,,,,,,,,,,,,,,,,,,
PROTRS,b0194,proS,,,,,,,,,,,,,,,,,,,,,
PROt2rpp,b4111,proP,,,,,,,,,,,,,,,,,,,,,
PROt4pp,b1015,putP,,,,,,,,,,,,,,,,,,,,,
PRPPS,b1207,prs,17166133820949100,18726691441036800,26529479541466800,31211152401725500,32771710021811800,45256170982501700,48377286222674400,54619516703020200,60861747183367100,62422304803450100,62422304803452700,62422304803451500,73346208144056000,73346208144056600,76467323384230400,78027881004314300,78027881004314300,85830669104746100,93633457205177900,101436245305609000,101436245305609000
PSCLYSt2pp,b3370,frlA,,,,,,,,,,,,,,,,,,,,,
PSCVT,b0908,aroA,7012965869260720,7650508221011700,10838219979766600,12750847035019500,13388389386770500,18488728200778300,19763812904280200,22313982311284100,24864151718288000,25501694070039000,25501694070039000,25501694070039000,29964490532295800,29964490532295800,31239575235797800,31877117587548700,31877117587548700,35064829346303600,38252541105058500,41440252863813400,41440252863813400
PSD120,b4160,psd,,,,,,,,,,,,,,,,,,,,,
PSD140,b4160,psd,,,,,,,,,,,,,,,,,,,,,
PSD141,b4160,psd,,,,,,,,,,,,,,,,,,,,,
PSD160,b4160,psd,1174240601966850,1280989747600200,1814735475766950,2134982912667000,2241732058300350,3095725223367150,3309223514633850,3736220097167250,4163216679700650,4269965825334000,4269965825334000,4269965825334000,5017209844767450,5017209844767450,5230708136034150,5337457281667500,5337457281667500,5871203009834250,6404948738001000,6938694466167750,6938694466167750
PSD161,b4160,psd,1384011856901850,1509831116620200,2138927415211950,2516385194367000,2642204454085350,3648758531832150,3900397051268850,4403674090142250,4906951129015650,5032770388734000,5032770388734000,5032770388734000,5913505206762450,5913505206762450,6165143726199150,6290962985917500,6290962985917500,6920059284509250,7549155583101000,8178251881692750,8178251881692750
PSD180,b4160,psd,,,,,,,,,,,,,,,,,,,,,
PSD181,b4160,psd,,,,,,,,,,,,,,,,,,,,,
PSERT,b0907,serC,31638639119647400,34514879039617500,48861199568075400,57524798399358700,60401038319326800,83351458086716200,89163437519005800,100668397198879000,112173356878753000,114967528395470000,114967528395474000,115049596798718000,135086845864680000,135183276238495000,140935756078433000,143811995998398000,143811995998398000,158080351543774000,172574395198078000,186955594797918000,186955594797918000
PSP_L,b4388,serB,31638639119647400,34514879039617500,48861199568075400,57524798399358700,60401038319326800,83351458086716200,89163437519005800,100668397198879000,112173356878753000,114967528395470000,114967528395474000,115049596798718000,135086845864680000,135183276238495000,140935756078433000,143811995998398000,143811995998398000,158080351543774000,172574395198078000,186955594797918000,186955594797918000
PSP_Lpp,b4055,aphA,,,,,,,,,,,,,,,,,,,,,
PSSA120,b2585,pssA,,,,,,,,,,,,,,,,,,,,,
PSSA140,b2585,pssA,,,,,,,,,,,,,,,,,,,,,
PSSA141,b2585,pssA,,,,,,,,,,,,,,,,,,,,,
PSSA160,b2585,pssA,1174240601966850,1280989747600200,1814735475766950,2134982912667000,2241732058300350,3095725223367150,3309223514633850,3736220097167250,4163216679700650,4269965825334000,4269965825334000,4269965825334000,5017209844767450,5017209844767450,5230708136034150,5337457281667500,5337457281667500,5871203009834250,6404948738001000,6938694466167750,6938694466167750
PSSA161,b2585,pssA,1384011856901850,1509831116620200,2138927415211950,2516385194367000,2642204454085350,3648758531832150,3900397051268850,4403674090142250,4906951129015650,5032770388734000,5032770388734000,5032770388734000,5913505206762450,5913505206762450,6165143726199150,6290962985917500,6290962985917500,6920059284509250,7549155583101000,8178251881692750,8178251881692750
PSSA180,b2585,pssA,,,,,,,,,,,,,,,,,,,,,
PSSA181,b2585,pssA,,,,,,,,,,,,,,,,,,,,,
PTA2,b2297,pta,,,,,,,,,,,,,,,,,,,,,
PTHRpp,b4055,aphA,,,,,,,,,,,,,,,,,,,,,
PTPATi,b3634,coaD,10598968670402.1,11562511276805.6,16380224308795.6,19270852127978.4,20234394734391.3,27942735585601.2,29869820798352.6,33723991224041.2,37578161649581.1,38541704255994,38541704256031.1,38541704255994,45286502500809.6,45286502500809.6,47213587713635.3,48177130320085.3,48177130320085.3,52994843351889.6,57812556383879.5,62630269416018.1,62630269416018.1
PTRCORNt7pp,b0692,potE,,,,,,,,,,,,,,,,,,,,,
PTRCTA,b3073,patA,,,,,,,,,,,,,,,,,,,,,
PUNP1,b4384,deoD,,,,,,,,,,,,,,,,,,,,,
