reactions,bnumber,gene_name,Chemostat_vilu_011,Chemostat_heinmann_012,galactose_heinmann,Chemostat_heinmann_02,Chemostat_vilu_021,acetate_heinmann,Chemostat_vilu_031,Chemostat_heinmann_035,glucosamine_heinmann,pyruvate_heinmann,succinate_heinmann,Chemostat_vilu_04,fumarate_heinmann,glycerol_heinmann,Chemostat_vilu_049,pH6_heinmann,Chemostat_heinmann_05,anaerobic_heinmann,glucose_heinmann,NaCl_50mM_heinmann,42Cdeg_henimann
MALDtex_reverse,nan,nan,8360430959815.949,9120470250034.352,13402629177403.934,15200783749264.85,15960822884667.06,22863308542718.664,23561214762568.16,26601371484845.42,27659459734698.91,30988700209338.062,30678279332538.3,30401567674443.676,35695142973447.6,36287513679643.7,37241920491824.87,38001959783826.18,38001959783826.18,-97465.85480030489,58241.79128310902,-96277.24681493532,-96277.24681493532
MALTATr_reverse,b0459,maa,8360430956547.276,9120470302035.951,13402629177998.238,15200783806912.336,15960822857923.383,22863308454167.363,23561214808923.867,26601371537144.17,27659459733621.74,30988700061187.297,30678279197090.785,30401567655425.945,35695142935263.57,36287513781863.99,37241920451412.19,38001960007284.48,38001960007284.48,-174725.37384932706,-49921.535385522024,0.0,0.0
MALtex_reverse,nan,nan,8360430959815.949,9120470250034.352,13402629177403.934,15200783749264.85,15960822884667.06,22863308542718.664,23561214762568.16,26601371484845.42,27659459712226.793,30988700196688.61,30678279360524.387,30401567674443.676,35695142981024.984,36287513679643.7,37241920491824.87,38001959783826.18,38001959783826.18,-97465.85480030489,58241.79128310902,-95088.63882956574,-95088.63882956574
MAN6PI_reverse,b1613,manA,8360430957438.733,9120470240822.64,13402629178889.693,15200783770362.639,15960822872483.828,22863308541530.055,23561214760190.938,26601371456913.13,27659459705095.15,30988700088525.285,30678279464527.586,30401567634031.004,35695143011928.79,36287513779486.78,37241920406245.086,38001959777883.14,38001959777883.14,-202063.3575128272,65373.43919532645,-24960.767692761012,-24960.767692761012
MAN6Ptex_reverse,nan,nan,8360430959815.949,9120470250034.352,13402629177403.934,15200783749264.85,15960822884667.06,22863308542124.355,23561214762568.16,26601371484845.42,27659459712226.793,30988700202037.344,30678279337940.836,30401567674443.676,35695142990533.84,36287513682020.92,37241920491824.87,38001959783826.18,38001959783826.18,-97465.85480030489,58241.79128310902,-96277.24681493532,-96277.24681493532
MANAO_reverse,b4323,uxuB,8360430957438.733,9120470240822.64,13402629178889.693,15200783770362.639,15960822873078.133,22863308541530.055,23561214760785.24,26601371455724.523,27659459706283.75,30988700071290.465,30678279319517.414,30401567634031.004,35695143011928.79,36287513718867.766,37241920406245.086,38001959779071.75,38001959779071.75,-202063.3575128272,65373.43919532645,-22583.551722021864,-22583.551722021864
MANGLYCtex_reverse,nan,nan,8360430959815.949,9120470250331.504,13402629177403.934,15200783748967.695,15960822884667.06,22863308542718.664,23561214761973.848,26601371483656.81,27659459692670.477,30988700202037.344,30678279329620.58,30401567674443.676,35695142990533.84,36287513682020.92,37241920491824.87,38001959782637.57,38001959782637.57,-97465.85480030489,58241.79128310902,-96277.24681493532,-96277.24681493532
MANtex_reverse,nan,nan,8360430959815.949,9120470250034.352,13402629177403.934,15200783749264.85,15960822884667.06,22863308542718.664,23561214762568.16,26601371484845.42,27659459734698.91,30988700202037.344,30678279337940.836,30401567664340.51,35695142990533.84,36287513682020.92,37241920491824.87,38001959783826.18,38001959783826.18,-97465.85480030489,58241.79128310902,-96277.24681493532,-96277.24681493532
MCITL2_reverse,b0331,prpB,8360430958627.34,9120470243794.16,13402629181266.908,15200783772739.855,15960822872780.98,22863308541530.055,23561214761973.848,26601371456913.13,27659459707472.36,30988700070101.86,30678279464527.586,30401567655425.945,35695143011928.79,36287513769977.914,37241920406245.086,38001959769562.88,38001959769562.88,-200874.74952745766,67750.6551660656,-32092.41560497844,-32092.41560497844
MCOATA_reverse,nan,nan,8360430956547.276,9120470242539.389,13402629181266.908,15200783795608.951,15960822870981.818,22863308537369.926,23561214818237.73,26601371436984.215,27659459755172.8,30988700254907.184,30678279488277.688,30401567631059.484,35695143207454.8,36287513931600.74,37241920487219.01,38001959807598.336,38001959807598.336,-243035.51050850606,0.0,-131935.48637602248,-131935.48637602248
MDH_reverse,b3236,mdh,8360430969649.823,9120470301966.307,13402629216706.93,15200783815631.889,15960822904548.387,22863308549850.31,23561214641924.445,26601371441201.223,27659459730130.195,30988700144909.87,30678279389756.715,30401567642759.844,35695143185835.25,36287514062059.75,37241920297506.02,38001959726698.7,38001959726698.7,0.0,37961.1675327407,-136838.49431567197,-136838.49431567197
MELIBtex_reverse,nan,nan,8360430936874.022,9120470243926.6,13402629179781.148,15200783760882.596,15960822884667.06,22863308542718.664,23561214799856.19,26601371469569.312,27659459735256.07,30988700202037.344,30678279337940.836,30401567660572.316,35695142990533.84,36287513643326.16,37241920560809.664,38001959782637.57,38001959782637.57,-109129.07065674382,-119325.09853124217,-74715.15508034044,-74715.15508034044
MEOHtex_reverse,nan,nan,8360430935425.406,9120470243295.15,13402629183285.818,15200783761254.033,15960822855295.441,22863308471513.617,23561214797330.395,26601371483089.73,27659459734698.91,30988700209338.062,30678279320949.38,30401567667101.12,35695142981024.984,36287513644960.49,37241920559026.75,38001959673777.8,38001959673777.8,184009766959.89462,200737920820.58585,217466144344.84824,217466144344.84824
MEOHtrpp_reverse,s0001,nan,8360430935425.406,9120470243295.15,13402629183285.818,15200783761254.033,15960822855295.441,22863308471513.617,23561214797330.395,26601371483089.73,27659459734698.91,30988700209338.062,30678279320949.38,30401567660572.316,35695142981024.984,36287513644960.49,37241920561403.96,38001959673777.8,38001959673777.8,184009763620.92935,200737918474.74152,217466142992.12485,217466142992.12485
METDtex_reverse,nan,nan,8360430935425.406,9120470243295.15,13402629183285.818,15200783761254.033,15960822855295.441,22863308471513.617,23561214797330.395,26601371483089.73,27659459734698.91,30988700209338.062,30678279320949.38,30401567660786.64,35695142981024.984,36287513644960.49,37241920561403.96,38001959673777.8,38001959673777.8,-109129.07065674382,-119770.82652575578,-70257.87513520454,-70257.87513520454
METSOX1tex_reverse,nan,nan,8360430953872.91,9120470256274.543,13402629183941.277,15200783751344.91,15960822873375.285,22863308557576.26,23561214735230.168,26601371494354.285,27659459729461.61,30988700153304.414,30678279385485.156,30401567654237.344,35695142990533.84,36287513666569.02,37241920446657.76,38001959959740.16,38001959959740.16,-72505.08710754389,-159273.47003952265,-148575.9981711965,-148575.9981711965
METSOX2tex_reverse,nan,nan,8360430953872.91,9120470256274.543,13402629183941.277,15200783751642.064,15960822873375.285,22863308556387.652,23561214735230.168,26601371494354.285,27659459729461.61,30988700153304.414,30678279385485.156,30401567638785.44,35695142990533.84,36287513666569.02,37241920445469.15,38001959959740.16,38001959959740.16,-72505.08710754389,-158084.86205415308,-148575.9981711965,-148575.9981711965
METtex_reverse,nan,nan,8360430957735.885,9120470256274.543,13402629183941.277,15200783742133.2,15960822881398.389,22863308556387.652,23561214735230.168,26601371494354.285,27659459729461.61,30988700097439.84,30678279385485.156,30401567654237.344,35695142990533.84,36287513665380.414,37241920445469.15,38001959962117.375,38001959962117.375,-72505.08710754389,-158084.86205415308,-147387.3901858269,-147387.3901858269
MG2t3_2pp_reverse,nan,nan,8360430958542.0625,9120470243322.932,13402629180672.604,15200783765608.207,15960822877156.5,22863308541629.445,23561214760785.24,26601371458262.65,27659459706283.75,30988700068927.254,30678279464527.586,30401567650671.516,35695143014306.0,36287513786902.375,37241920403379.92,38001959777883.14,38001959777883.14,-207244.21998030663,63611.56581076313,-22583.551722021864,-22583.551722021864
MG2tex_reverse,nan,nan,8360430938735.388,9120470244066.246,13402629172490.297,15200783760917.0,15960822857991.102,22863308467044.293,23561214801752.027,26601371457817.863,27659459735263.977,30988700227998.316,30678279345532.215,30401567659452.664,35695142980937.49,36287513647482.37,37241920559052.02,38001959675795.61,38001959675795.61,-112897.01020411472,-122787.18045737785,-68362.22531478785,-68362.22531478785
MICITDr_reverse,b0118,acnB,8360430917026.062,9120470301738.799,13402629176215.324,15200783812558.223,15960822857626.229,22863308455355.973,23561214805358.04,26601371538332.78,27659459738970.473,30988700278108.258,30678279204222.44,30401567678009.504,35695142916840.15,36287513674889.27,37241920447846.37,38001960016793.34,38001960016793.34,-156896.25406878346,17829.119780543577,-76070.9110636526,-76070.9110636526
MINCYCtex_reverse,nan,nan,8360430935425.406,9120470243295.15,13402629183285.818,15200783761254.033,15960822855295.441,22863308471513.617,23561214797330.395,26601371483089.73,27659459734698.91,30988700209338.062,30678279320949.38,30401567652103.48,35695142981024.984,36287513644960.49,37241920561403.96,38001959673777.8,38001959673777.8,-109129.07065674382,-119770.82652575578,-70257.87513520454,-70257.87513520454
MLTP1_reverse,b3417,malP,8360430958033.037,9120470241416.945,13402629191453.65,15200783771254.096,15960822871889.525,22863308448818.633,23561214729472.848,26601371444581.324,27659459706283.75,30988700070101.86,30678279308225.637,30401567651860.125,35695142869890.13,36287513773543.734,37241920445320.57,38001959773128.7,38001959773128.7,-159273.47003952265,61807.61523921774,-21394.943736652294,-21394.943736652294
MLTP2_reverse,b3417,malP,8360430958033.037,9120470241416.945,13402629212170.715,15200783808769.535,15960822860820.611,22863308541530.055,23561214763162.46,26601371456913.13,27659459706283.75,30988700070101.86,30678279308225.637,30401567580302.207,35695142893067.984,36287513773543.734,37241920408622.305,38001959773128.7,38001959773128.7,-199686.1415420881,-47544.31941478287,0.0,0.0
MLTP3_reverse,b3417,malP,8360430957438.733,9120470265110.174,13402629212170.715,15200783770065.486,15960822871889.525,22863308540935.75,23561214763162.46,26601371456913.13,27659459705095.15,30988700079610.72,30678279252063.91,30401567651860.125,35695142893067.984,36287514180660.54,37241920406245.086,38001959777883.14,38001959777883.14,-159273.47003952265,-139067.1342882399,-23772.159707391434,-23772.159707391434
MMETtex_reverse,nan,nan,8360430957141.581,9120470256274.543,13402629183941.277,15200783742133.2,15960822880804.084,22863308556387.652,23561214745333.344,26601371494354.285,27659459729461.61,30988700168162.02,30678279385485.156,30401567654237.344,35695142990533.84,36287513665380.414,37241920445469.15,38001959962117.375,38001959962117.375,-72505.08710754389,-159273.47003952265,-147387.3901858269,-147387.3901858269
MNLtex_reverse,nan,nan,8360430960410.253,9120470250034.352,13402629177403.934,15200783749264.85,15960822884667.06,22863308542718.664,23561214736418.777,26601371484845.42,27659459735256.07,30988700202037.344,30678279337940.836,30401567674443.676,35695142989345.234,36287513682020.92,37241920493013.47,38001959782637.57,38001959782637.57,-97465.85480030489,-162839.29399563133,-96277.24681493532,-96277.24681493532
MNtex_reverse,nan,nan,8360430937764.573,9120470243439.424,13402629173583.35,15200783763041.986,15960822858082.828,22863308469887.688,23561214800529.035,26601371457970.74,27659459732038.156,30988700232248.293,30678279350970.766,30401567663702.605,35695142980463.51,36287513647008.4,37241920564020.27,38001959669221.9,38001959669221.9,-110619.21972433926,-121166.73720388618,-67399.42854343567,-67399.42854343567
MOBDtex_reverse,nan,nan,8360430937914.787,9120470244251.625,13402629173545.36,15200783762018.438,15960822857721.268,22863308470067.59,23561214802032.91,26601371457368.13,27659459734083.504,30988700230201.195,30678279348923.664,30401567668184.14,35695142978295.89,36287513644840.78,37241920563176.625,38001959673794.68,38001959673794.68,-107490.93276723947,-119482.95146093982,-67160.1417475529,-67160.1417475529
MOX_reverse,nan,nan,8360430955043.172,9120470300323.79,13402629176057.426,15200783805082.684,15960822866464.56,22863308459459.26,23561214802363.523,26601371527940.08,27659459679253.223,30988700077427.895,30678279203655.375,30401567646195.05,35695142930848.16,36287513858062.11,37241920450579.64,38001960004477.02,38001960004477.02,-200317.58953431566,-140261.25583604162,-118818.86644372331,-118818.86644372331
MSO3tex_reverse,nan,nan,8360430959221.6455,9120470251817.264,13402629180969.756,15200783751939.215,15960822883181.3,22863308548661.703,23561214765539.676,26601371482468.203,27659459722329.957,30988700215706.336,30678279430652.258,30401567651860.125,35695143087999.695,36287513698661.44,37241920493013.47,38001959782637.57,38001959782637.57,-84391.1669612396,-174725.37384932706,-146198.78220045732,-146198.78220045732
MTHFC_reverse,b0529,folD,8360430974729.265,9120470288703.576,13402629203957.252,15200783780349.73,15960822956888.924,22863308531185.45,23561214726399.188,26601371479840.266,27659459721596.363,30988700148178.543,30678279362307.297,30401567583933.035,35695143207426.945,36287513980612.25,37241920457067.37,38001959788404.18,38001959788404.18,-289444.61643726216,-96518.68281196353,-80175.3230131319,-80175.3230131319
MTHFD_reverse,b0529,folD,8360430974673.549,9120470287443.002,13402629219152.918,15200783752756.383,15960822906786.312,22863308545095.875,23561214727095.637,26601371482561.062,27659459733027.43,30988699996788.31,30678279359930.08,30401567622144.926,35695143210574.9,36287513857934.91,37241920454235.14,38001959686211.75,38001959686211.75,-140011.98477660987,-99100.19078018806,-87065.53492832114,-87065.53492832114
N2Otex_reverse,nan,nan,8360430935425.406,9120470243534.152,13402629183285.818,15200783761254.033,15960822856484.05,22863308471513.617,23561214797330.395,26601371483089.73,27659459734698.91,30988700209338.062,30678279320949.38,30401567652103.48,35695142981024.984,36287513644960.49,37241920559026.75,38001959673777.8,38001959673777.8,-109129.07065674382,-119770.82652575578,-70257.87513520454,-70257.87513520454
N2Otpp_reverse,s0001,nan,8360430935425.406,9120470243801.705,13402629183285.818,15200783761254.033,15960822855295.441,22863308471513.617,23561214797330.395,26601371483089.73,27659459734698.91,30988700209338.062,30678279320949.38,30401567660786.64,35695142981024.984,36287513644960.49,37241920559026.75,38001959673777.8,38001959673777.8,-109129.07065674382,-119770.82652575578,-70257.87513520454,-70257.87513520454
NACtex_reverse,nan,nan,8360430960410.253,9120470250034.352,13402629177403.934,15200783749264.85,15960822884667.06,22863308542718.664,23561214736418.777,26601371484845.42,27659459627241.32,30988700194311.39,30678279336752.227,30401567664340.51,35695142989345.234,36287513679643.7,37241920493013.47,38001959781448.96,38001959781448.96,-97465.85480030489,-162839.29399563133,-95088.63882956574,-95088.63882956574
NAtex_reverse,nan,nan,8360430937632.021,9120470243943.154,13402629163636.64,15200783761504.322,15960822857181.445,22863308469322.12,23561214801236.03,26601371456468.418,27659459790542.74,30988700235858.875,30678279360524.387,30401567667155.906,35695142977087.72,36287513643632.6,37241920561917.04,38001959672509.38,38001959672509.38,-108904.75572200489,-121025.30707281452,-68831.02321526747,-68831.02321526747
NDPK1_reverse,nan,nan,8360430997141.026,9120470280747.797,13402629183300.543,15200783785563.82,15960822942425.98,22863308630694.227,23561214819249.9,26601371610150.703,27659459665871.08,30988700154945.72,30678279329026.277,30401567566986.086,35695143210430.96,36287513861565.734,37241920377347.055,38001959658632.33,38001959658632.33,-80760.34100593098,102963.16673263916,-27523.703661214146,-27523.703661214146
